Rice_ID,Region,Rice_Type,Price_per_kg,Demand_Tons,Supply_Tons,Rainfall_mm,Temperature_C,Import_Export,Date
499,South,Brown,62.13731438,641.7020413,514.3433711,277.8688409,26.51191775,EXPORT,13-05-2024
139,North,,53.62655622,460.333784,488.8121423,189.6937746,37.94147076,,19-05-2023
63,South,Basmati,68.11980124,400.1970163,384.9349313,205.9105996,29.13834922,Import,04-03-2023
472,NORTH,White,62.24627087,542.0452477,625.0017381,196.1391278,26.38434351,EXPORT,16-04-2024
648,south ,basmati,44.58165012,596.8006475,571.1014203,211.4331514,32.50895584,EXPORT,09-10-2024
129,East,Jasmine,47.40749557,540.7925018,560.7531845,179.6309316,30.71474805,import,09-05-2023
997,North,Basmati,43.34514585,,517.7375367,219.4584905,28.53962349,Export,23-09-2025
521,West,Brown,53.2865216,452.0948943,439.9465355,226.0243922,34.78616904,,
839,,basmati,47.4341207,357.3621078,403.2923326,105.4048049,34.24571303,Import,18-04-2025
983,South,,52.91861762,335.0966565,600.9604805,196.250519,33.7312427,,09-09-2025
65,South,,53.93263151,587.2919187,529.2914627,258.8772362,25.09448143,Import,06-03-2023
813,south ,Basmati,57.34304676,434.0397731,508.2465913,179.78772,18.65251068,Export,23-03-2025
15,West,,40.55631222,541.4698529,446.7220732,142.491397,35.29390337,,15-01-2023
157,NORTH,White,28.99081139,412.1517163,435.1605506,260.6079344,32.26032005,,06-06-2023
41,south ,Jasmine,49.75823023,558.4503216,297.5350419,200.2300544,40.21512901,Import,10-02-2023
493,south ,White,36.5944682,661.4976819,334.0409001,173.076927,23.4291462,Import,07-05-2024
380,East,Basmati,52.93269314,644.4420388,369.5713764,247.7661901,35.65789226,EXPORT,15-01-2024
188,,,211.0123587,406.3711368,406.7972427,64.33786829,21.7165374,import,07-07-2023
764,NORTH,Jasmine,55.24264678,372.3227048,421.8251188,186.3249509,32.74417942,EXPORT,02-02-2025
217,,basmati,38.43255775,533.0065001,571.3566676,222.9890292,23.88911967,,05-08-2023
792,South,Basmati,57.50586854,485.0994801,425.5449018,301.3869847,24.46762722,EXPORT,02-03-2025
53,,,48.20988033,503.0190787,350.632542,319.5383082,26.65624143,import,22-02-2023
879,East,Basmati,57.72021562,370.8474398,426.8286151,159.4755709,39.17101018,,28-05-2025
338,,White,41.10253898,557.9643229,284.0876705,143.9908281,24.5344622,Import,04-12-2023
749,south ,Jasmine,43.37286228,479.3519015,315.8077274,193.8474205,24.09356597,EXPORT,18-01-2025
720,NORTH,basmati,50.05810559,564.4628246,505.3920457,210.1472025,30.04294069,Import,20-12-2024
725,,,38.10988718,536.8600829,525.4572635,251.6278406,30.8171588,import,25-12-2024
296,East,Jasmine,55.63345463,763.4222044,509.3783249,209.9397294,30.83906622,Import,23-10-2023
702,East,Basmati,51.17721217,561.78748,520.8784964,227.8367919,32.81599202,EXPORT,02-12-2024
252,South,Jasmine,50.63688394,583.0852324,682.6130587,203.6966394,37.1941319,Export,09-09-2023
727,NORTH,basmati,50.32724492,490.2663181,408.8313439,141.2962934,30.19249243,Export,27-12-2024
462,South,Basmati,42.92147323,572.4723858,351.6125605,246.0299121,30.98371162,Export,06-04-2024
456,East,White,36.72081928,592.6062378,536.7195667,211.5050587,24.3767248,,31-03-2024
105,south ,,63.76803493,472.70246,481.7092997,211.0404254,25.63102689,import,15-04-2023
816,South,,45.32896593,476.9089746,,201.3276677,31.6958879,EXPORT,26-03-2025
863,NORTH,Brown,53.77350703,472.6877648,528.4162702,182.9211684,29.37738788,,12-05-2025
270,South,,41.71806019,451.3420109,544.0182092,197.9724692,28.02922114,Export,27-09-2023
202,North,White,65.52561815,440.2191614,459.6398209,215.9398346,37.16293059,import,21-07-2023
162,NORTH,Basmati,,386.6184405,417.6029894,145.2817601,25.84891641,,11-06-2023
556,NORTH,,47.03982773,501.433206,436.0509963,170.4662719,30.30954052,,09-07-2024
730,,basmati,52.23955278,440.2431364,592.479275,256.5109886,40.35013191,Export,30-12-2024
,West,basmati,47.91039513,693.4705998,397.680235,75.3828436,25.50915308,Import,06-02-2024
703,West,White,59.82573464,604.4513986,624.3657423,146.2517686,38.86303334,,03-12-2024
477,West,Brown,57.45801251,339.453491,628.9376813,215.5429095,32.93398689,Import,21-04-2024
822,NORTH,,56.41930535,423.8813615,442.561559,183.6131425,31.28766577,,01-04-2025
772,NORTH,Brown,36.83251153,537.3493269,279.3300271,299.8425109,31.33615975,Export,10-02-2025
106,NORTH,White,57.77016096,422.246096,290.8377949,149.4888799,34.81340117,Import,16-04-2023
566,East,Brown,63.12408622,553.4778546,445.9578368,220.7588301,34.29447398,import,19-07-2024
390,East,Brown,45.89068844,526.9024068,410.5145597,194.6002675,28.49563977,Export,25-01-2024
2,West,Brown,43.30878919,539.0522898,420.8693747,106.1640635,36.41689583,EXPORT,02-01-2023
991,East,,34.75478713,556.6085983,491.6364212,248.4774033,36.78730683,Export,17-09-2025
453,North,Brown,41.97507267,618.9911397,796.0245528,162.648034,28.22441717,,28-03-2024
562,,basmati,59.56440348,659.0904905,480.7453627,227.0822844,29.4788101,EXPORT,15-07-2024
932,South,Brown,37.85540719,500.1845955,132.0127464,230.4587617,27.76400303,EXPORT,20-07-2025
81,West,Jasmine,79.65010352,718.7488829,501.5797295,146.7889245,33.3335303,,22-03-2023
206,West,White,219.9513018,2565.197902,376.1914287,205.6160583,27.20956825,Import,25-07-2023
35,East,basmati,74.72279462,551.5042673,472.0830455,161.9854526,19.63853657,import,04-02-2023
776,West,Basmati,189.7723013,547.3693137,554.3770929,151.9057569,30.71840223,,14-02-2025
509,West,Basmati,58.12689426,581.0345016,601.6146986,293.3612102,29.49220898,Import,23-05-2024
428,West,basmati,45.5505424,447.1963002,590.3643977,216.9192013,34.02128136,import,03-03-2024
455,North,Jasmine,40.19082557,342.5020531,502.4114466,196.5930443,40.88526324,EXPORT,30-03-2024
367,North,Brown,74.64877636,446.4040855,716.5037125,176.715238,39.53648918,Import,02-01-2024
92,South,Jasmine,58.73158549,506.5268195,445.3445637,310.2114485,23.68975488,Export,02-04-2023
340,North,White,47.61119252,386.4539106,617.0223894,309.2855832,19.60183359,,06-12-2023
,South,White,32.66016471,402.21628,410.669939,188.2015042,28.24363981,Export,16-06-2025
565,South,,49.92957201,401.2191165,359.8725344,,38.99625523,,18-07-2024
346,North,White,38.68546979,538.3100212,564.3458158,164.075974,36.12190835,Export,12-12-2023
777,,White,52.72697794,552.3079004,310.9071687,206.7353734,31.80880996,import,15-02-2025
242,North,basmati,48.40776122,515.7054581,545.1394022,181.4362644,31.13252676,Export,30-08-2023
14,NORTH,Jasmine,56.07514327,466.3102174,358.9603199,262.630786,33.34904049,Export,14-01-2023
316,North,Jasmine,43.19112718,595.7727654,513.2067567,100.2935578,21.37162873,import,12-11-2023
601,South,,48.07888947,543.3489717,373.05378,234.961529,27.4493963,,23-08-2024
388,south ,Brown,49.37343044,503.9936397,339.019043,157.7435695,25.11876774,Import,23-01-2024
274,south ,White,37.62179056,343.3650267,441.3952539,296.5970187,33.21186296,Import,01-10-2023
167,,Basmati,55.47215938,492.2627609,398.7995036,157.9696286,30.28801113,import,16-06-2023
841,NORTH,Brown,54.2423426,415.3353751,377.7358042,197.4065568,33.39371301,,20-04-2025
969,North,basmati,47.8084398,599.1258658,355.6906818,178.9261126,28.00746541,,26-08-2025
647,South,Basmati,45.73242883,628.9396863,344.0803496,246.3240938,31.12208604,Import,08-10-2024
819,NORTH,Basmati,53.47530376,438.7305354,478.0898586,202.5185948,34.83272125,Import,29-03-2025
485,,Jasmine,32.62270245,580.7531,612.3513279,136.31413,25.10119026,EXPORT,29-04-2024
508,West,,49.1410675,528.4868643,391.8530284,223.2886659,35.69987557,Export,22-05-2024
505,NORTH,basmati,53.26274671,515.3831916,392.6793174,219.1541079,33.40191869,,19-05-2024
832,North,Brown,38.86945573,484.9895778,423.8613381,220.932401,26.9168322,Import,11-04-2025
244,North,Brown,55.51037302,504.1379053,,230.2296172,23.02822167,Import,01-09-2023
567,NORTH,Jasmine,61.15902053,396.2982431,644.1718178,251.6945395,28.73962017,,20-07-2024
876,NORTH,basmati,31.42007958,586.3791825,638.4221037,207.2659028,21.47182025,Export,25-05-2025
563,East,Brown,43.75210453,389.6976545,527.8138947,267.3321716,26.06596672,Export,16-07-2024
973,,Brown,37.38545166,489.1407029,501.7815998,244.5261089,30.81533172,EXPORT,30-08-2025
687,south ,Jasmine,40.26553259,615.5885084,434.7189508,199.6438194,31.02334219,Export,17-11-2024
958,East,Brown,52.28982425,379.5306717,674.5472256,177.7526185,29.51074615,,15-08-2025
190,NORTH,,40.66277747,482.0376,386.9958973,224.1719946,25.31441477,,
783,East,basmati,51.40828427,389.6817243,465.6070472,209.667639,26.86278582,import,21-02-2025
700,NORTH,Jasmine,48.08178542,570.1186326,406.1774789,193.3201103,28.01404517,Import,30-11-2024
476,south ,,67.99271575,518.9660877,505.5539968,124.3521617,28.58136248,Import,20-04-2024
682,NORTH,basmati,49.68081505,484.3257924,392.558632,297.4122163,31.9904739,,12-11-2024
511,NORTH,basmati,50.3047885,610.6964766,545.6353315,235.3593093,36.69013581,Import,25-05-2024
59,North,Brown,45.06537184,482.0789525,413.3316782,164.246839,21.84721399,Import,28-02-2023
475,south ,,64.5561869,531.6540327,632.3007188,176.6848011,23.3291962,import,19-04-2024
561,NORTH,,66.30929181,461.0598457,498.8710124,142.822027,23.90407086,import,14-07-2024
857,South,Jasmine,47.95064962,670.2696488,419.5795006,166.2313381,31.89416816,Import,06-05-2025
748,NORTH,,45.89291341,515.9158945,506.5773237,262.1656112,26.21284613,Import,17-01-2025
253,East,Basmati,54.71961333,639.2472163,674.7915823,170.9615947,25.5487279,,10-09-2023
22,south ,Brown,42.42600483,519.2282674,583.1176549,218.9775152,29.35986566,import,22-01-2023
314,East,White,67.26833842,463.1204063,401.1653788,138.9461268,27.99563022,EXPORT,10-11-2023
460,South,basmati,45.63946512,527.6793449,581.3139874,263.272276,28.74719816,EXPORT,04-04-2024
161,North,,40.6153209,347.468091,490.0177351,166.1879396,23.6183204,import,10-06-2023
277,,White,46.45892359,524.7511917,653.1947464,180.1841817,27.12808775,EXPORT,04-10-2023
956,south ,Basmati,46.45012716,513.7844505,538.5486534,127.4725113,24.51005716,,13-08-2025
192,NORTH,White,55.69950305,420.2997196,401.1018074,218.436903,33.0518685,import,11-07-2023
386,south ,Brown,54.17190464,631.9644494,601.2496592,132.7948592,29.08295006,,21-01-2024
806,south ,basmati,57.79234034,487.9886357,412.4769571,151.6807965,31.40102771,import,16-03-2025
414,NORTH,White,49.84806871,,414.9261195,252.6960456,30.98874568,Export,18-02-2024
492,NORTH,basmati,48.35436929,469.9196688,508.197345,170.3337555,27.89202969,import,06-05-2024
344,West,Jasmine,33.98980702,522.8576528,519.1949061,166.0133386,36.78670233,EXPORT,10-12-2023
770,,,51.2584697,397.802589,678.1483894,199.9047184,28.67839256,,08-02-2025
309,North,basmati,38.27396743,463.3768461,243.5999453,297.5425901,27.26506958,,05-11-2023
662,NORTH,Jasmine,70.10009289,552.8831302,381.4236565,220.763629,23.07788423,EXPORT,23-10-2024
131,East,Brown,56.48924211,216.7480429,452.9211956,181.8148442,31.53219417,,11-05-2023
664,North,White,39.65627172,488.2125935,674.6998009,313.6970519,27.92805104,EXPORT,25-10-2024
872,NORTH,Basmati,60.76146313,768.4674238,583.4180164,216.6234042,31.29978997,EXPORT,21-05-2025
100,,Jasmine,44.27231575,501.5378981,438.0462012,118.3561081,30.14933462,EXPORT,10-04-2023
373,NORTH,White,46.28287097,563.3611541,521.4090452,221.1054297,25.07772252,import,08-01-2024
88,south ,,52.1159497,555.9449076,531.3140738,142.256701,21.62104108,Export,29-03-2023
459,NORTH,Jasmine,45.48590342,478.5089645,409.2108843,256.241853,32.28251168,,03-04-2024
331,South,basmati,42.50820759,621.737357,476.2185211,158.7858221,31.80493041,Import,27-11-2023
215,West,,45.45755725,473.7021196,423.7030362,170.1317617,29.48933471,,03-08-2023
467,West,Basmati,37.47410988,467.2881803,451.8798107,250.0683228,31.52782192,EXPORT,11-04-2024
122,North,White,37.54233941,506.8370629,619.7537988,133.7956585,20.07168322,import,02-05-2023
615,South,basmati,53.53482906,624.4498076,497.3212161,174.6698596,20.80299208,Import,06-09-2024
21,south ,Brown,53.74977938,733.3244404,453.9916183,136.2753559,32.61519816,import,21-01-2023
701,North,White,37.80885389,347.4070281,464.5320979,310.7772308,37.99527258,Export,01-12-2024
72,,Basmati,63.17278227,486.748332,442.509385,292.1949346,28.36668621,EXPORT,13-03-2023
107,NORTH,Basmati,54.01625505,572.8684797,522.4257436,174.9376931,25.7900311,,17-04-2023
271,NORTH,Brown,52.39477462,420.3829295,441.9881873,212.2105451,26.12849289,Export,28-09-2023
861,West,Brown,54.80146136,457.5551297,546.8765153,182.2439172,29.66141401,Export,10-05-2025
436,North,,45.93276917,670.152107,427.1643855,225.5663322,27.47640295,EXPORT,11-03-2024
103,West,,55.32859893,414.155006,498.3722392,206.2078295,34.5828409,Import,13-04-2023
